ID#,train_date,Trainertype,t_rating01,t_rating02,t_rating03,t_rating04,t_rating05,t_rating06,t_rating07,t_rating08,t_rating09,t_rating10,t_rating11,t_rating12,t_rating13,t_rating14,t_rating15,t_rating16,t_rating17,t_rating18,t_rating19,t_rating20,t_rating21,t_rating22,t_rating23,t_rating24,Charac_avg,Train_comp
7328,42396,1,5,5,5,3,3,4,5,3,5,4,4,5,5,5,3,3,5,3,4,3,4,4,4,4,4.157894737,3.8
7328,42396,0,4,4,4,3,3,4,5,3,4,5,4,5,5,5,5,5,5,4,4,4,3,4,4,3,4.263157895,3.6
7328,42396,0,4,4,4,4,3,3,4,3,4,4,3,4,4,4,5,5,5,5,5,5,4,4,3,5,4.052631579,4.2
7328,42396,1,4,5,4,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,4,4.684210526,4.6
7329,42396,1,4,4,4,2,2,2,4,2,3,3,2,3,3,4,3,3,4,4,4,3,3,3,2,3,3.157894737,2.8
7329,42396,0,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,4,2,2,2,2,2,2.526315789,2
7329,42396,0,5,5,4,4,4,4,5,4,4,4,5,4,4,4,5,5,4,5,5,5,5,4,5,5,4.421052632,4.8
7329,42396,1,4,4,4,3,3,4,4,3,4,3,4,4,4,3,4,3,4,4,4,4,4,4,3,4,3.684210526,3.8
7330,42396,1,4,4,4,2,2,3,4,3,4,3,3,4,4,5,5,4,4,4,4,2,4,4,4,3,3.684210526,3.4
7330,42396,0,3,3,3,4,4,3,4,3,4,4,4,3,4,4,5,5,5,4,4,4,4,4,4,4,3.842105263,4
7330,42396,0,4,4,3,5,5,5,3,4,4,4,4,3,5,4,5,5,5,4,5,4,4,4,4,4,4.263157895,4
7330,42396,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7331,42396,1,4,4,4,3,3,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3.421052632,3
7331,42396,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7331,42396,0,3,3,3,3,2,3,3,2,3,3,3,3,4,4,4,4,4,2,2,3,3,3,3,3,3.052631579,3
7331,42396,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4.631578947,5
7332,42396,1,5,5,5,2,2,2,5,2,5,3,2,5,4,5,3,5,5,5,5,5,5,3,4,3,3.947368421,4
7332,42396,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999, , 
7332,42396,0,3,3,3,4,3,5,3,3,4,3,4,2,3,3,5,5,5,5,5,4,4,5,4,5,3.736842105,4.4
7332,42396,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7333,42396,1,3,3,3,2,2,2,4,2,3,3,2,3,3,4,3,4,4,4,3,2,3,3,2,3,3,2.6
7333,42396,0,2,2,2,2,2,3,2,2,2,2,3,2,2,2,4,4,4,4,4,1,1,2,2,2,2.631578947,1.6
7333,42396,0,3,3,3,4,4,4,4,3,4,4,3,4,4,4,5,5,4,4,5,4,5,3,4,4,3.894736842,4
7333,42396,1,3,3,3,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,3,3,2,3,4,4,3.526315789,3.2
7335,42396,1,4,2,4,2,2,2,4,2,4,2,2,4,4,4,2,2,4,2,2,2,3,3,2,1,2.842105263,2.2
7335,42396,0,4,4,3,4,3,4,4,4,4,4,5,4,4,3,5,5,4,4,4,2,3,2,3,3,4,2.6
7335,42396,0,3,3,3,5,5,5,3,2,4,5,5,4,4,5,5,5,5,3,3,4,4,4,4,4,4.052631579,4
7335,42396,0,3,3,2,4,4,5,2,3,3,4,5,2,2,2,5,5,5,5,5,3,4,4,4,4,3.631578947,3.8
7335,42396,1,4,3,4,3,3,3,5,4,5,2,2,4,4,5,2,2,4,3,2,2,2,2,3,2,3.368421053,2.2
7336,42396,1,5,4,4,2,2,4,5,2,5,2,4,4,4,5,4,4,4,2,5,2,4,2,2,4,3.736842105,2.8
7336,42396,0,4,4,4,4,3,5,4,3,3,3,5,4,4,4,5,5,5,4,5,4,3,2,5,5,4.105263158,3.8
7336,42396,1,5,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,4,3,4.157894737,3.4
7337,42396,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4.789473684,5
7337,42396,0,2,2,2,4,3,5,2,3,2,5,5,2,2,2,5,5,5,5,5,3,4,3,3,5,3.473684211,3.6
7337,42396,1,5,5,5,5,3,5,5,3,5,5,5,5,5,5,4,4,4,5,5,5,5,3,5,3,4.631578947,4.2
7338,42396,1,4,5,5,3,4,4,5,5,5,3,3,5,5,5,3,3,4,3,3,4,0,3,3,3,4.052631579,2.6
7338,42395,0,3,2,2,2,2,2,5,1,3,2,2,4,3,4,3,3,3,3,3,1,0,2,1,2,2.736842105,1.2
7338,42396,0,3,4,2,4,2,4,2,2,2,4,4,2,3,3,4,4,4,4,5,3,0,4,3,4,3.263157895,2.8
7338, ,1,3,3,3,2,4,2,4,4,4,2,2,4,4,4,3,2,2,2,2,999,999,999,999,999,2.947368421, 
7339,42383,0,4,5,5,4,3,4,4,3,5,4,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4.421052632,3.8
7339,42383,0,4,4,4,4,3,4,4,3,4,4,5,3,4,4,5,4,4,4,4,3,4,4,3,4,3.947368421,3.6
7340,42383,0,4,4,4,3,5,4,4,4,4,4,3,4,3,4,5,5,5,4,4,4,3,4,5,5,4.052631579,4.2
7340,42382,0,3,3,2,4,4,5,3,4,4,5,5,2,4,2,5,5,5,4,4,5,4,5,5,5,3.842105263,4.8
7341,42383,0,4,4,4,3,4,5,5,4,4,4,4,5,5,5,4,4,4,3,3,4,4,3,3,3,4.105263158,3.4
7341,42382,0,5,5,5,5,5,5,5,4,5,4,4,4,5,5,4,5,5,4,4,5,4,5,5,5,4.631578947,4.8
7342,42384,0,4,4,5,5,5,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4.684210526,4.8
7342,42383,0,4,5,4,5,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4.631578947,5
7343,42383,0,5,4,4,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4.684210526,4.6
7343,42383,0,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.842105263,5
7344,42383,0,4,4,4,5,3,4,5,3,4,3,5,4,5,4,5,5,5,5,5,4,5,4,4,4,4.315789474,4.2
7344,42382,0,3,3,3,2,2,4,4,2,3,3,3,3,3,4,4,2,3,3,3,2,2,1,2,2,3,1.8
7345,42383,0,4,4,4,4,3,5,5,5,4,4,5,3,4,4,4,5,5,3,3,4,4,4,4,4,4.105263158,4
7345,42383,0,4,4,4,4,3,5,5,5,4,4,5,3,4,4,4,5,5,3,3,4,4,4,4,4,4.105263158,4
7345,42382,0,3,5,4,3,3,4,5,4,4,3,4,3,5,4,5,4,4,3,4,4,4,3,3,4,3.894736842,3.6
7346,42383,0,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4.947368421,5
7346,42382,0,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,5,4,5,4,4.210526316,4.4
7347,42383,0,4,3,3,4,5,5,5,4,4,4,5,4,4,3,5,4,5,4,5,5,5,4,5,3,4.210526316,4.4
7347,42383,0,5,4,4,5,4,4,4,5,5,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4.052631579,4
7348,42383,0,4,5,4,4,4,5,5,3,5,4,4,4,5,5,4,4,5,3,3,5,5,5,5,4,4.210526316,4.8
7348,42383,0,4,4,4,4,4,3,5,4,5,4,4,4,4,5,5,4,5,4,3,5,5,3,4,5,4.157894737,4.4
7349, ,1,4,2,3,3,3,4,4,3,4,3,3,4,4,4,4,2,4,4,4,3,3,4,3,3,3.473684211,3.2
7349, ,0,2,1,3,2,2,5,3,2,4,2,5,2,2,1,5,4,4,5,5,2,3,3,3,3,3.105263158,2.8
7349, ,1,4,4,4,3,3,4,4,3,4,3,3,4,4,4,2,2,4,4,3,3,3,4,3,3,3.473684211,3.2
7350, ,1,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4.842105263,4
7350, ,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7350, ,1,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4.842105263,4
7351, ,1,4,4,4,4,3,4,3,3,4,3,4,3,4,4,3,3,3,3,3,3,2,2,3,2,3.473684211,2.4
7351, ,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,5,3.6
7351, ,1,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3.157894737,2.8
7352, ,1,4,4,4,4,4,5,4,4,4,5,5,3,4,4,5,4,5,5,5,4,4,4,4,5,4.315789474,4.2
7352, ,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,3,5,3.4
7352, ,1,4,4,4,4,4,5,4,5,4,4,4,3,4,4,5,5,5,4,5,4,5,4,4,5,4.263157895,4.4
7353, ,1,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.842105263,5
7353, ,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7353, ,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7354, ,1,5,5,5,4,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4.789473684,5
7354, ,0,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4.842105263,4.6
7354, ,1,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.842105263,5
7355, ,1,4,3,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,3,4,3,4,4,4,3,3.631578947,3.6
7355, ,0,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,5,4,4,4,4,4,4,4,4
7355, ,1,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,3.842105263,3.6
7356, ,1,4,5,4,3,3,4,5,4,5,4,3,4,5,5,3,3,3,4,4,4,5,4,4,3,3.947368421,4
7356, ,0,5,4,4,5,4,5,4,4,5,5,5,3,4,4,5,5,5,3,4,4,4,3,4,5,4.368421053,4
7356, ,1,4,4,4,4,3,4,5,4,4,3,4,3,3,4,4,3,3,4,4,4,5,5,4,4,3.736842105,4.4
7357, ,1,3,2,2,3,3,4,2,3,2,2,3,3,3,2,4,3,2,3,3,4,3,2,3,2,2.736842105,2.8
7357, ,0,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5,4,5,5,5,4.631578947,4.8
7357, ,1,2,2,3,2,2,4,2,2,2,2,3,2,3,3,4,2,2,2,2,4,4,2,2,2,2.421052632,2.8
7358, ,1,4,4,4,4,3,4,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,3,4,3,3.684210526,3.6
7358, ,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3.947368421,4
7358, ,1,4,4,4,3,3,3,4,3,3,3,3,4,3,3,4,3,4,4,4,4,4,2,3,3,3.473684211,3.2
7359, ,1,4,4,4,5,5,3,4,4,5,4,4,4,4,5,5,5,5,3,5,3,3,3,3,4,4.315789474,3.2
7359, ,0,4,4,4,4,5,5,4,4,5,4,5,4,3,5,5,5,5,3,5,3,3,3,3,4,4.368421053,3.2
7359, ,1,4,4,4,4,3,4,5,4,5,4,5,5,5,5,5,5,5,3,5,3,3,3,3,4,4.421052632,3.2
7360, ,1,5,4,4,4,5,5,5,4,5,5,4,5,5,4,5,4,4,4,5,4,4,4,5,5,4.526315789,4.4
7360, ,0,4,5,4,5,5,5,5,4,4,5,5,4,5,4,5,5,5,5,5,4,4,4,5,5,4.684210526,4.4
7360, ,1,5,4,4,5,5,5,5,4,5,4,4,4,5,4,5,4,4,4,5,4,4,4,5,5,4.473684211,4.4
7361,42424,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7361,42424,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7362,42424,1,5,5,5,5,3,4,5,4,4,4,5,5,4,5,5,5,5,5,5,999,999,999,999,999,4.631578947, 
7362,42424,0,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,999,999,999,999,999,4.842105263, 
7363,42424,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7363,42424,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7364,42424,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,999,999,999,999,999,4.947368421, 
7364,42424,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,999,999,999,999,999,4.947368421, 
7365,42426,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,3,4,3,4.842105263,4
7365,42426,0,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.842105263,5
7366,42426,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7366,42426,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7367,42426,1,4,5,5,4,4,5,5,5,5,4,4,5,4,5,4,5,5,4,5,5,5,5,5,4,4.578947368,4.8
7367,42426,0,4,4,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4.684210526,5
7369,42426,1,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4.842105263,5
7369,42426,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7370,42424,1,5,5,4,4,3,5,4,3,3,3,5,5,5,4,5,4,3,4,4,3,3,4,3,3,4.105263158,3.2
7370,42424,0,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,4.631578947,4.4
7371,42424,1,5,5,5,4,4,5,5,5,4,4,5,5,5,3,5,4,5,5,5,5,5,5,5,5,4.631578947,5
7371,42424,0,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,999,999,999,999,999,4.947368421, 
7372,42424,1,2,2,3,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2.578947368,2
7372,42424,0,3,4,3,4,2,5,4,3,3,3,4,3,4,4,4,3,3,3,3,4,3,2,2,2,3.421052632,2.6
7373,42426,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7373,42426,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7374,42424,1,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,999,999,999,999,999,4.789473684, 
7374,42424,0,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,999,999,999,999,999,4.789473684, 
7375,42424,1,3,2,3,3,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,1,2.578947368,1.8
7375,42424,0,4,4,4,5,4,5,5,4,4,4,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4.421052632,4
7376,42424,1,4,4,5,4,4,5,5,4,5,4,5,4,4,5,4,4,4,4,4,5,5,4,5,4,4.315789474,4.6
7376,42424,0,4,4,5,4,4,5,5,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,5,4,4.263157895,4.6
7377,42426,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3.789473684,3.2
7377,42426,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3.894736842,3.4
7378,42426,1,4,3,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3.473684211,3.4
7378,42426,0,4,4,4,4,4,4,4,3,5,4,4,3,3,3,4,4,5,4,3,4,4,4,4,4,3.842105263,4
7379,42426,1,5,4,5,3,3,4,3,2,3,3,4,4,3,4,4,4,5,5,5,4,4,4,4,4,3.842105263,4
7379,42426,0,5,5,5,4,5,5,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4.631578947,4
7380,42424,1,4,5,5,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,3,4,4.263157895,4
7380,42424,0,4,4,4,5,5,5,5,4,4,4,5,4,3,4,5,5,5,4,4,5,4,4,4,4,4.368421053,4.2
7381,42424,1,4,4,4,3,4,4,4,4,3,4,4,3,3,4,5,4,4,4,4,5,5,5,5,4,3.842105263,4.8
7381,42424,0,5,5,4,5,4,4,4,3,4,4,4,4,4,5,5,5,5,3,3,5,5,5,5,5,4.210526316,5
7382,42341,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4.4
7382,42341,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4.6
